id,friends_w1,popular_w1,actalcoh_w1,friends_w2,popular_w2,actalcoh_w2,friends_w3,popular_w3,actalcoh_w3,friends_w4,popular_w4,actalcoh_w4
03b4,0.285714285714286,0.8,0,NaN,0,0,0,0.6,0,0,0.2,0
03b5,0,0.8,1,0,0,0,0.2,0.6,0,0.4,0.2,0
03b7,0.4,0.8,0,0.25,0,0,0.666666666666667,0.6,0,0.625,0.2,0
03b8,1,0.8,0,0.625,0,0,0.555555555555556,0.6,0,0.714285714285714,0.2,0
03b9,0.25,0.8,0,0,0,0,0,0.6,0,0,0.2,0
03b10,0.333333333333333,0.8,0,0.142857142857143,0,0,0,0.6,0,0.4,0.2,0
03b11,0.833333333333333,0.8,0,0.75,0,1,0.666666666666667,0.6,1,1,0.2,1
03b12,1,0.8,0,0,0,0,0,0.6,0,0,0.2,0
03b13,0.666666666666667,0.8,0,0.4,0,0,0.166666666666667,0.6,0,0.2,0.2,0
03b14,0.666666666666667,0.8,0,0.75,0,0,0,0.6,0,0.5,0.2,0
03b15,0,0.8,0,0,0,0,0,0.6,0,0,0.2,0
03b16,0.625,0.8,1,0.571428571428571,0,0,0.555555555555556,0.6,0,0.666666666666667,0.2,0
03b17,0.2,0.8,1,0.222222222222222,0,0,0,0.6,0,0,0.2,0
03b18,0.2,0.8,1,0.285714285714286,0,1,0.25,0.6,0,0.375,0.2,1
03b19,0.5,0.8,0,0,0,1,0.2,0.6,0,0.666666666666667,0.2,1
03b21,0.333333333333333,0.8,1,0.2,0,1,0,0.6,0,0.75,0.2,1
03b22,0,0.8,1,0,0,0,0,0.6,0,0,0.2,0
03b23,0.333333333333333,0.8,1,0.5,0,0,0,0.6,0,0.666666666666667,0.2,0
03b24,0.571428571428571,0.8,1,0.5,0,0,0.5,0.6,1,0.5,0.2,1
03b25,1,0.8,0,0.272727272727273,0,0,0,0.6,0,0.3,0.2,0
03b26,0.5,0.8,0,0,0,0,0.4,0.6,0,0,0.2,0
03b28,0.666666666666667,0.8,1,0.333333333333333,0,1,0.444444444444444,0.6,1,0.5,0.2,1
03b29,0.333333333333333,0.8,0,0,0,0,0,0.6,0,0,0.2,0
03c1,0,0.75,0,0.166666666666667,0.25,0,0,0,0,0.333333333333333,0.5,1
03c2,0.5,0.75,1,0.25,0.25,1,1,0,1,1,0.5,1
03c3,0,0.75,0,0.375,0.25,0,0.5,0,0,0.25,0.5,0
03c4,0.375,0.75,0,0.2,0.25,0,0.333333333333333,0,0,0.4,0.5,0
03c6,0.222222222222222,0.75,1,0.5,0.25,1,0,0,0,0,0.5,0
03c7,0.25,0.75,1,0.333333333333333,0.25,1,0.25,0,0,0.666666666666667,0.5,1
03c8,0.666666666666667,0.75,0,0.666666666666667,0.25,0,0,0,1,0.5,0.5,1
03c9,0.333333333333333,0.75,1,0.142857142857143,0.25,1,0.2,0,1,1,0.5,1
03c10,0.6,0.75,0,0.666666666666667,0.25,0,0,0,0,0,0.5,0
03c11,0.6,0.75,0,0.666666666666667,0.25,0,0.166666666666667,0,0,0.333333333333333,0.5,0
03c12,0.333333333333333,0.75,0,0.111111111111111,0.25,0,0,0,0,0.333333333333333,0.5,0
03c13,NA,0.75,0,0.75,0.25,0,0.25,0,0,0.5,0.5,0
03c14,0.5,0.75,1,0.5,0.25,1,0,0,0,1,0.5,1
03c15,0.666666666666667,0.75,0,0.666666666666667,0.25,0,0,0,0,0,0.5,0
03c16,0.5,0.75,1,0.25,0.25,1,0.5,0,0,0.833333333333333,0.5,1
03c17,0.666666666666667,0.75,0,0,0.25,0,0,0,0,0.5,0.5,0
03c18,0.5,0.75,0,0,0.25,0,0,0,0,0.25,0.5,1
03c19,0.333333333333333,0.75,0,0.666666666666667,0.25,0,0.25,0,0,0,0.5,0
03c20,0.666666666666667,0.75,0,0,0.25,0,0.25,0,0,0.666666666666667,0.5,0
03c21,0.333333333333333,0.75,NA,0.166666666666667,0.25,1,0,0,1,0.333333333333333,0.5,0
03c22,0,0.75,0,0.6,0.25,0,0.25,0,0,0.5,0.5,0
03c23,0.25,0.75,0,0.333333333333333,0.25,1,0,0,0,0.4,0.5,0
03c24,0.333333333333333,0.75,0,0.5,0.25,0,0.333333333333333,0,0,0.6,0.5,0
03c25,0.375,0.75,1,0.4,0.25,0,0.5,0,0,0.5,0.5,0
03c26,0.5,0.75,0,0.5,0.25,0,0.111111111111111,0,0,0.25,0.5,0
03c27,0.333333333333333,0.75,1,0.4,0.25,1,0.333333333333333,0,1,0.666666666666667,0.5,1
03d1,1,0.75,0,0,0.5,0,0,0.25,0,0,0.75,0
03d2,0.428571428571429,0.75,0,0,0.5,0,0.125,0.25,0,0.333333333333333,0.75,0
03d3,0.5,0.75,0,0.25,0.5,0,0,0.25,0,0,0.75,0
03d4,0,0.75,1,0,0.5,0,0,0.25,0,0.3,0.75,0
03d5,0.666666666666667,0.75,0,0.2,0.5,0,0.25,0.25,0,0,0.75,1
03d6,0.5,0.75,0,0.25,0.5,0,0.333333333333333,0.25,0,0,0.75,0
03d7,0.333333333333333,0.75,0,0,0.5,0,0,0.25,0,0,0.75,0
03d8,0.6,0.75,1,0.333333333333333,0.5,0,0.333333333333333,0.25,1,0.615384615384615,0.75,1
03d9,0.75,0.75,1,0.2,0.5,1,0.5,0.25,1,0.714285714285714,0.75,1
03d10,0,0.75,0,0.166666666666667,0.5,0,0.125,0.25,0,0.5,0.75,0
03d11,0.454545454545455,0.75,1,0.166666666666667,0.5,0,0.166666666666667,0.25,0,0.2,0.75,0
03d12,0.444444444444444,0.75,0,0.333333333333333,0.5,0,0.5,0.25,0,0.8,0.75,0
03d14,0,0.75,0,0,0.5,0,0.2,0.25,0,0.4,0.75,0
03d15,0.5,0.75,1,0.25,0.5,0,0.333333333333333,0.25,0,0.4,0.75,0
03d16,0,0.75,0,0,0.5,0,0,0.25,0,0,0.75,0
03d17,0.4,0.75,0,0.125,0.5,0,0.142857142857143,0.25,0,0.222222222222222,0.75,0
03d18,0.333333333333333,0.75,1,0,0.5,0,0,0.25,1,0.5,0.75,0
03d19,0.4,0.75,1,0,0.5,1,0.333333333333333,0.25,0,0.444444444444444,0.75,0
03d22,0,0.75,0,0,0.5,0,0,0.25,0,0,0.75,0
03d23,0,0.75,0,0,0.5,0,0,0.25,0,0.166666666666667,0.75,0
03d24,0.8,0.75,0,0.4,0.5,0,0.428571428571429,0.25,1,0.5,0.75,1
03d25,0.4,0.75,1,0,0.5,1,0.333333333333333,0.25,1,0.5,0.75,1
03d26,0.666666666666667,0.75,0,0,0.5,0,0.333333333333333,0.25,0,0.333333333333333,0.75,0
03d27,0.5,0.75,1,0.2,0.5,1,0.6,0.25,0,NaN,0.75,1
03e1,NA,NA,0,0,0,0,0,0,0,0,0.5,0
03e2,0.666666666666667,NA,1,0,0,0,0.333333333333333,0,0,0,0.5,0
03e3,NaN,NA,0,0,0,0,0.166666666666667,0,NA,0,0.5,0
03e4,1,NA,0,0.5,0,0,0.666666666666667,0,0,0.5,0.5,0
03e5,0.333333333333333,NA,NA,0,0,0,0,0,0,0.333333333333333,0.5,0
03e6,0,NA,1,0,0,0,NA,0,0,0,0.5,0
03e7,0,NA,1,0,0,0,0.333333333333333,0,0,1,0.5,0
03e8,NA,NA,1,0,0,0,0.166666666666667,0,0,0.3,0.5,1
03e9,NA,NA,0,0,0,0,0,0,0,0.25,0.5,0
03e10,NaN,NA,1,0,0,0,0,0,1,0.4,0.5,1
03e11,1,NA,1,0,0,0,0.25,0,0,0,0.5,0
03e12,NA,NA,0,0.166666666666667,0,0,0.181818181818182,0,0,0.428571428571429,0.5,0
03e13,0.5,NA,1,0,0,0,0.333333333333333,0,0,0.333333333333333,0.5,0
03e14,0.75,NA,0,0.2,0,0,0.181818181818182,0,0,0.5,0.5,0
03e15,1,NA,0,0,0,0,0,0,0,0,0.5,0
03e16,0.5,NA,1,0,0,1,0,0,0,1,0.5,1
03e17,0.75,NA,0,0,0,0,0,0,0,0,0.5,0
03e18,0.5,NA,1,0,0,1,0,0,1,0.5,0.5,1
03e19,1,NA,0,0,0,0,NA,0,0,0,0.5,0
03e20,NA,NA,0,0.285714285714286,0,0,0.125,0,0,0.222222222222222,0.5,0
03e21,0.5,NA,0,0,0,0,0.333333333333333,0,0,0,0.5,0
03e22,0.5,NA,1,0,0,0,NA,0,0,0,0.5,0
03e23,0.8,NA,0,0,0,0,0,0,1,0.166666666666667,0.5,0
03e24,NaN,NA,1,0,0,0,NA,0,0,0,0.5,0
03e25,0.666666666666667,NA,1,0.222222222222222,0,0,0.285714285714286,0,0,0.25,0.5,1
03f1,0.5,0,0,0.230769230769231,0.25,0,0.0833333333333333,0.25,1,0.416666666666667,0.25,0
03f2,0.166666666666667,0,0,0.166666666666667,0.25,0,0.333333333333333,0.25,0,0.333333333333333,0.25,0
03f3,0.333333333333333,0,0,0,0.25,0,0.333333333333333,0.25,0,0,0.25,0
03f4,0.5,0,1,0.333333333333333,0.25,1,0.2,0.25,1,0.333333333333333,0.25,1
03f6,NaN,0,0,1,0.25,0,1,0.25,0,0.75,0.25,0
03f7,0,0,1,0.125,0.25,0,0.333333333333333,0.25,0,0.333333333333333,0.25,0
03f8,0.3,0,0,0,0.25,1,0.222222222222222,0.25,1,0.25,0.25,0
03f10,0,0,1,0.333333333333333,0.25,0,0.333333333333333,0.25,0,0,0.25,0
03f11,0.5,0,0,0.125,0.25,0,0.2,0.25,0,0.375,0.25,0
03f12,0.285714285714286,0,0,0.333333333333333,0.25,0,0.142857142857143,0.25,0,1,0.25,0
03f13,0,0,0,0.333333333333333,0.25,0,0,0.25,0,0,0.25,0
03f14,0.5,0,0,0.2,0.25,0,0,0.25,0,1,0.25,1
03f15,0.25,0,1,0,0.25,0,0.25,0.25,0,0,0.25,0
03f16,0.333333333333333,0,1,0.125,0.25,0,0.111111111111111,0.25,0,0.222222222222222,0.25,1
03f17,0,0,1,0.25,0.25,0,0.25,0.25,0,0.5,0.25,1
03f18,0.333333333333333,0,1,0.2,0.25,0,0.142857142857143,0.25,0,0.166666666666667,0.25,0
03f19,1,0,0,0,0.25,0,0,0.25,0,0.333333333333333,0.25,0
03f20,0.333333333333333,0,0,0,0.25,1,0.166666666666667,0.25,0,1,0.25,1
03f21,0.333333333333333,0,0,0,0.25,1,0,0.25,1,0,0.25,1
03f22,0.285714285714286,0,0,0.333333333333333,0.25,0,0.25,0.25,0,0.25,0.25,0
03f23,0.333333333333333,0,0,0.2,0.25,0,0.333333333333333,0.25,0,0.333333333333333,0.25,0
03f24,0.333333333333333,0,0,0.5,0.25,0,0.3,0.25,0,0.25,0.25,0
03f25,0.5,0,1,0.0909090909090909,0.25,0,0.166666666666667,0.25,0,0.2,0.25,0
03g1,0.833333333333333,0,0,0.4,0,0,0.333333333333333,0.5,0,0.333333333333333,0,0
03g2,NaN,0,1,0.166666666666667,0,1,0.142857142857143,0.5,1,0,0,1
03g3,0,0,1,0,0,1,0.166666666666667,0.5,1,0.4,0,1
03g4,0.166666666666667,0,0,0,0,0,0.0909090909090909,0.5,0,0,0,0
03g5,0.666666666666667,0,0,0,0,0,0.166666666666667,0.5,0,0,0,0
03g6,1,0,0,0,0,0,0,0.5,0,0,0,0
03g7,0.333333333333333,0,0,0.2,0,0,0,0.5,0,0,0,0
03g8,0.6,0,0,0.4,0,0,0.6,0.5,0,0.166666666666667,0,1
03g9,0.5,0,0,0.2,0,0,0.285714285714286,0.5,0,0.2,0,0
03g10,0.5,0,0,0,0,0,0,0.5,0,0,0,0
03g12,0.2,0,0,0,0,0,0,0.5,0,0,0,0
03g13,0.5,0,1,0.428571428571429,0,0,0.166666666666667,0.5,1,0.428571428571429,0,0
03g14,0.5,0,0,0.25,0,0,0.333333333333333,0.5,0,0.333333333333333,0,0
03g15,1,0,1,1,0,0,0,0.5,0,0,0,0
03g16,0,0,0,0,0,0,0,0.5,0,0,0,0
03g17,0,0,1,0,0,0,0,0.5,0,0,0,0
03g18,0,0,1,0,0,0,0,0.5,0,0.25,0,0
03g19,0.2,0,0,0,0,0,0.428571428571429,0.5,0,0.2,0,0
03g20,0.166666666666667,0,0,0,0,0,0,0.5,0,0,0,0
03g22,0.333333333333333,0,1,0.142857142857143,0,1,0.166666666666667,0.5,1,0.166666666666667,0,1
03g23,0.25,0,1,0,0,0,0,0.5,0,0,0,0
03g24,0.25,0,0,0,0,0,0,0.5,0,0,0,0
03g25,0.333333333333333,0,1,0.333333333333333,0,1,0.5,0.5,0,0.666666666666667,0,0
03g26,0.2,0,0,0,0,0,0,0.5,0,0,0,0
04a1,0.75,0.5,0,0.166666666666667,NA,0,0,0,0,0.375,0.2,0
04a2,1,0.5,0,0,NA,0,0,0,0,0,0.2,1
04a3,0.5,0.5,1,0,NA,1,0.166666666666667,0,0,0.4,0.2,0
04a5,0.5,0.5,1,NA,NA,1,0.25,0,1,0,0.2,1
04a7,0,0.5,1,0,NA,0,0,0,0,0,0.2,0
04a8,0.833333333333333,0.5,1,NA,NA,0,0.166666666666667,0,1,0.333333333333333,0.2,1
04a9,0.571428571428571,0.5,0,0.333333333333333,NA,0,0.2,0,0,1,0.2,0
04a10,0.5,0.5,1,0.333333333333333,NA,1,0.5,0,1,0.4,0.2,0
04a11,0,0.5,0,NA,NA,0,0.5,0,0,0.571428571428571,0.2,0
04a13,0.6,0.5,0,NA,NA,0,0,0,1,0,0.2,1
04a14,NaN,0.5,0,NA,NA,0,0.125,0,0,0.4,0.2,0
04a15,0.6,0.5,0,NA,NA,0,0.25,0,0,0.5,0.2,0
04a16,0.5,0.5,1,0,NA,0,0,0,0,0.333333333333333,0.2,0
04a18,0.333333333333333,0.5,1,NA,NA,0,NaN,0,1,NaN,0.2,1
04a19,0.5,0.5,1,NA,NA,1,0.125,0,1,0.666666666666667,0.2,1
04a20,0.428571428571429,0.5,0,0,NA,0,0,0,0,0.5,0.2,0
04a21,0.571428571428571,0.5,0,0.5,NA,0,0.333333333333333,0,0,0.333333333333333,0.2,0
04a23,0.666666666666667,0.5,0,NA,NA,0,0.222222222222222,0,0,0.666666666666667,0.2,1
04a24,0.5,0.5,0,NA,NA,0,0.285714285714286,0,0,0.5,0.2,0
04a25,0.333333333333333,0.5,1,0,NA,0,0.25,0,0,0.666666666666667,0.2,0
04b1,NaN,0,1,0.333333333333333,0.25,1,0.0909090909090909,0.5,1,0.111111111111111,0.25,1
04b2,0,0,0,0,0.25,0,0.2,0.5,1,0.5,0.25,0
04b3,0.25,0,1,0.428571428571429,0.25,1,0.2,0.5,1,0,0.25,0
04b4,0.25,0,1,0.5,0.25,0,0.4,0.5,0,0.333333333333333,0.25,0
04b6,0.5,0,0,0.444444444444444,0.25,0,0.333333333333333,0.5,0,0,0.25,0
04b8,0,0,0,0.333333333333333,0.25,0,0.25,0.5,0,0.25,0.25,0
04b9,0.25,0,1,0.230769230769231,0.25,1,0.4,0.5,0,0.307692307692308,0.25,0
04b10,0.2,0,0,0.333333333333333,0.25,1,0,0.5,1,0,0.25,1
04b11,0.333333333333333,0,0,0.5,0.25,0,0.2,0.5,0,0,0.25,0
04b13,0,0,0,0.333333333333333,0.25,0,0,0.5,0,0,0.25,0
04b14,0.333333333333333,0,0,0.333333333333333,0.25,0,0.2,0.5,0,0.2,0.25,0
04b15,0.5,0,0,0.428571428571429,0.25,0,0.285714285714286,0.5,0,0,0.25,0
04b16,0.333333333333333,0,0,0,0.25,0,0.5,0.5,0,0,0.25,0
04b17,0.166666666666667,0,0,0.25,0.25,0,0.5,0.5,0,0.5,0.25,0
04b18,0,0,0,0,0.25,0,0.5,0.5,0,NaN,0.25,0
04b19,NaN,0,0,0,0.25,0,0.333333333333333,0.5,0,0,0.25,0
04b21,0,0,0,0.5,0.25,0,0.428571428571429,0.5,0,0.285714285714286,0.25,1
04b23,NaN,0,0,0,0.25,0,0,0.5,0,0.2,0.25,0
04c1,0.6,0.5,0,0.25,0.25,0,NA,NA,0,0.222222222222222,0.25,0
04c2,0.6,0.5,0,0.2,0.25,0,0.4,NA,0,0.25,0.25,0
04c6,0.666666666666667,0.5,1,0.5,0.25,1,0,NA,1,NaN,0.25,1
04c8,0.444444444444444,0.5,1,0.666666666666667,0.25,0,NA,NA,0,0.5,0.25,0
04c10,0.6,0.5,1,0.75,0.25,1,0.5,NA,0,1,0.25,0
04c11,1,0.5,0,0.6,0.25,0,0.3,NA,NA,0.363636363636364,0.25,0
04c12,NaN,0.5,1,0.333333333333333,0.25,0,NA,NA,0,0.2,0.25,0
04c13,0.571428571428571,0.5,0,0.5,0.25,0,0.571428571428571,NA,0,0.666666666666667,0.25,0
04c16,1,0.5,1,0,0.25,1,NA,NA,1,0,0.25,1
04c17,0.428571428571429,0.5,0,0.2,0.25,0,0.5,NA,0,0.5,0.25,0
04c18,0.416666666666667,0.5,0,0.333333333333333,0.25,0,0.166666666666667,NA,0,0.5,0.25,0
04c20,NaN,0.5,0,0,0.25,0,0,NA,0,0,0.25,0
04c21,0.666666666666667,0.5,0,0.333333333333333,0.25,0,0.714285714285714,NA,1,0.5,0.25,0
04c23,0.666666666666667,0.5,0,0,0.25,1,0.666666666666667,NA,1,0.5,0.25,0
04d1,0.25,NA,1,0,NA,0,0.333333333333333,0,0,NaN,0.25,0
04d3,NaN,NA,1,NA,NA,1,0,0,1,0.5,0.25,1
04d6,0.571428571428571,NA,0,0,NA,0,0,0,0,0,0.25,0
04d7,0.333333333333333,NA,0,0,NA,0,0,0,0,0.333333333333333,0.25,0
04d8,NA,NA,0,NA,NA,0,0.4,0,0,0.666666666666667,0.25,0
04d12,NA,NA,0,0.444444444444444,NA,0,0.25,0,0,0.25,0.25,0
04d13,NaN,NA,NA,NA,NA,0,0.5,0,1,1,0.25,0
04d15,NA,NA,1,0.375,NA,NA,0.6,0,0,0.333333333333333,0.25,1
04d17,0,NA,1,0,NA,1,0.2,0,1,0,0.25,1
04d20,0.333333333333333,NA,0,0,NA,1,0,0,0,0,0.25,1
04d22,NA,NA,1,0.2,NA,0,0,0,0,0.25,0.25,0
04d23,0,NA,0,0,NA,0,0,0,0,0,0.25,0
04e2,0.4,NA,0,0.5,0.75,1,NA,NA,1,0.4,0,0
04e3,0.8,NA,1,0.5,0.75,1,1,NA,1,0.666666666666667,0,1
04e4,0.714285714285714,NA,1,0,0.75,0,0.6,NA,0,0.5,0,0
04e5,0.75,NA,1,0,0.75,0,NaN,NA,0,0,0,1
04e6,NA,NA,1,0,0.75,0,0.5,NA,0,0.25,0,0
04e8,NA,NA,1,0,0.75,0,0,NA,1,0,0,1
04e10,0.5,NA,0,0.666666666666667,0.75,0,NA,NA,1,0.2,0,1
04e11,1,NA,0,NaN,0.75,0,NaN,NA,0,NaN,0,0
04e12,1,NA,1,0,0.75,0,0.333333333333333,NA,0,0,0,0
04e14,1,NA,1,0.5,0.75,1,0.4,NA,1,1,0,1
04e15,0.833333333333333,NA,1,0.333333333333333,0.75,1,1,NA,1,0.5,0,1
04e16,0.666666666666667,NA,0,0,0.75,0,NA,NA,0,0.5,0,0
04e17,0.875,NA,1,0.5,0.75,0,1,NA,1,1,0,1
04e18,NA,NA,0,0,0.75,0,0,NA,1,0,0,0
04e21,0.555555555555556,NA,1,0.25,0.75,1,0.875,NA,1,0.333333333333333,0,0
04e22,NA,NA,0,0,0.75,0,0.4,NA,0,0.333333333333333,0,0
04e23,NaN,NA,1,0.142857142857143,0.75,0,NA,NA,1,0,0,0
04e24,NA,NA,0,0,0.75,0,0.333333333333333,NA,0,0.333333333333333,0,0
05a1,0.428571428571429,0.333333333333333,0,0.333333333333333,0,0,NA,NA,0,0,0,0
05a2,0.4,0.333333333333333,0,0.333333333333333,0,1,0.166666666666667,NA,NA,0.125,0,0
05a3,NaN,0.333333333333333,0,0,0,0,1,NA,0,0.333333333333333,0,1
05a4,NaN,0.333333333333333,1,0,0,0,0.333333333333333,NA,1,0,0,1
05a5,0.333333333333333,0.333333333333333,0,0.166666666666667,0,0,NA,NA,0,0.285714285714286,0,0
05a7,NaN,0.333333333333333,1,NaN,0,0,NaN,NA,0,0.25,0,1
05a8,1,0.333333333333333,0,0.333333333333333,0,0,0.6,NA,0,0.333333333333333,0,0
05a10,1,0.333333333333333,1,0,0,0,0.5,NA,0,0,0,0
05a11,0.666666666666667,0.333333333333333,0,0.5,0,1,0.25,NA,1,0,0,0
05a12,0,0.333333333333333,1,0.5,0,1,0.5,NA,1,0.25,0,0
05a13,1,0.333333333333333,0,1,0,0,0,NA,0,0,0,0
05a14,0.571428571428571,0.333333333333333,0,1,0,0,NA,NA,0,0,0,0
05a15,0,0.333333333333333,1,0,0,1,0,NA,0,0,0,0
05a16,0.285714285714286,0.333333333333333,1,0.25,0,0,NA,NA,0,0.25,0,0
05a17,0.333333333333333,0.333333333333333,1,0.111111111111111,0,0,NA,NA,1,0.3,0,0
05a18,0.333333333333333,0.333333333333333,1,0.25,0,0,0.333333333333333,NA,0,0,0,0
05b2,NA,NA,1,0,0.2,1,0.0909090909090909,0.2,0,0.181818181818182,0.2,0
05b3,0.4,NA,1,0.2,0.2,0,0,0.2,0,0.333333333333333,0.2,1
05b4,NA,NA,0,0.166666666666667,0.2,0,0.1,0.2,0,0.25,0.2,1
05b5,0.333333333333333,NA,0,0,0.2,0,0.166666666666667,0.2,0,0.333333333333333,0.2,0
05b7,0.2,NA,1,0,0.2,0,0.111111111111111,0.2,0,0.181818181818182,0.2,0
05b9,0.285714285714286,NA,1,0.166666666666667,0.2,0,0.142857142857143,0.2,0,0.285714285714286,0.2,0
05b12,NA,NA,0,0,0.2,0,0,0.2,1,0.125,0.2,1
05b14,1,NA,0,0,0.2,0,0.142857142857143,0.2,0,0.333333333333333,0.2,0
05b17,0,NA,0,0,0.2,0,0.142857142857143,0.2,0,0.2,0.2,0
05b18,0.5,NA,0,0,0.2,0,0,0.2,0,0,0.2,0
05b19,0.333333333333333,NA,1,0,0.2,0,0,0.2,0,0.2,0.2,0
05b21,0,NA,1,0.1,0.2,0,0,0.2,1,0,0.2,1
05b22,0.5,NA,0,0,0.2,0,0.142857142857143,0.2,0,0.2,0.2,0
05b23,0.666666666666667,NA,0,0.142857142857143,0.2,0,0,0.2,0,NaN,0.2,0
05b24,0.4,NA,NA,0.2,0.2,0,0.2,0.2,0,0.5,0.2,0
05b25,0,NA,0,0.142857142857143,0.2,0,0,0.2,0,0,0.2,0
05b27,NA,NA,1,0.1,0.2,0,0,0.2,0,0.25,0.2,0
05b28,1,NA,0,0.142857142857143,0.2,0,0,0.2,0,0.4,0.2,0
05b29,1,NA,1,0.111111111111111,0.2,1,0.25,0.2,0,0.333333333333333,0.2,1
05c1,0.875,1,1,0.222222222222222,0.2,0,0.888888888888889,0.6,0,0.625,0.6,0
05c3,1,1,0,0,0.2,0,0.5,0.6,1,0.5,0.6,1
05c4,0.75,1,1,0,0.2,0,0.5,0.6,1,0.5,0.6,1
05c5,NA,1,0,0,0.2,0,0.2,0.6,0,0.25,0.6,0
05c6,NA,1,NA,0.153846153846154,0.2,0,0.545454545454545,0.6,0,0.5,0.6,0
05c7,NA,1,0,0,0.2,0,0,0.6,0,0.333333333333333,0.6,0
05c8,0,1,0,0.333333333333333,0.2,0,0.555555555555556,0.6,0,0.5,0.6,0
05c9,NaN,1,0,0,0.2,0,0.285714285714286,0.6,0,NA,0.6,0
05c10,0.4,1,0,0.166666666666667,0.2,0,0.636363636363636,0.6,0,0.4,0.6,0
05c11,NA,1,1,0.125,0.2,1,0.4,0.6,1,0.4,0.6,1
05c12,NA,1,0,NaN,0.2,0,0.75,0.6,0,0.75,0.6,0
05c13,0.333333333333333,1,NA,0,0.2,0,0.142857142857143,0.6,0,0,0.6,1
05c15,1,1,1,0,0.2,1,0.714285714285714,0.6,1,0.571428571428571,0.6,1
05c16,0.833333333333333,1,1,0,0.2,0,0.4,0.6,0,0.25,0.6,0
05c17,1,1,1,0.2,0.2,0,0.5,0.6,1,0.5,0.6,1
05c19,1,1,1,0.333333333333333,0.2,0,0.454545454545455,0.6,1,0.6,0.6,0
05c20,NA,1,1,0,0.2,0,0,0.6,0,0,0.6,NA
05c21,0.5,1,NA,0,0.2,0,0,0.6,0,NaN,0.6,0
05c24,0,1,1,0.333333333333333,0.2,0,0.333333333333333,0.6,0,0.25,0.6,0
05c25,0.5,1,1,0,0.2,0,0.25,0.6,0,0.5,0.6,0
05c26,1,1,0,0.25,0.2,0,0.428571428571429,0.6,0,NA,0.6,0
05c28,NA,1,1,0,0.2,0,0,0.6,1,0,0.6,1
05d2,0.4,0.5,0,0,NA,0,0.714285714285714,0.25,0,0.5,0.5,1
05d5,NaN,0.5,1,NA,NA,0,0,0.25,0,0,0.5,0
05d7,0.8,0.5,0,0.75,NA,0,0.75,0.25,1,1,0.5,0
05d8,1,0.5,0,NA,NA,0,0.166666666666667,0.25,0,0,0.5,0
05d9,NaN,0.5,NA,1,NA,0,0.2,0.25,0,0.5,0.5,0
05d10,0,0.5,1,0.333333333333333,NA,0,0.5,0.25,1,0.6,0.5,1
05d12,0.375,0.5,0,0.5,NA,0,0.25,0.25,1,0.333333333333333,0.5,1
05d14,NaN,0.5,1,0.5,NA,1,0.75,0.25,1,0.6,0.5,1
05d16,0.333333333333333,0.5,1,NA,NA,0,0.583333333333333,0.25,0,0.545454545454545,0.5,0
05d17,1,0.5,0,0.666666666666667,NA,1,0,0.25,1,0.333333333333333,0.5,1
05d18,0.333333333333333,0.5,1,0.5,NA,1,0.75,0.25,1,0.6,0.5,1
05d19,0,0.5,1,NA,NA,0,0.285714285714286,0.25,0,0,0.5,0
05d20,0,0.5,1,NA,NA,1,0.5,0.25,1,0.714285714285714,0.5,1
05d21,0.5,0.5,1,0.75,NA,0,0.666666666666667,0.25,1,0.555555555555556,0.5,1
05d22,0.5,0.5,0,0.333333333333333,NA,0,0.5,0.25,1,0.666666666666667,0.5,0
05d23,0.75,0.5,1,0.666666666666667,NA,1,1,0.25,0,0.75,0.5,1
05d24,NA,0.5,1,NA,NA,1,0,0.25,1,0,0.5,1
05d25,0.666666666666667,0.5,0,NA,NA,0,0.25,0.25,0,0,0.5,0
05e1,0.714285714285714,0.75,0,0,0.5,0,0.5,NA,0,0.333333333333333,0.75,0
05e3,0.75,0.75,0,0.5,0.5,0,0.333333333333333,NA,0,0,0.75,0
05e4,0.6,0.75,1,0.666666666666667,0.5,1,0.666666666666667,NA,1,0.5,0.75,1
05e5,NA,0.75,1,1,0.5,1,NA,NA,1,0.6,0.75,1
05e8,0.666666666666667,0.75,0,0,0.5,0,0.5,NA,0,0.333333333333333,0.75,0
05e10,NA,0.75,1,0.4,0.5,1,0.666666666666667,NA,1,0.4,0.75,1
05e11,0.666666666666667,0.75,0,1,0.5,1,NA,NA,0,0.833333333333333,0.75,0
05e12,0.666666666666667,0.75,1,1,0.5,1,NA,NA,1,0.6,0.75,1
05e13,0.5,0.75,0,0,0.5,0,0.5,NA,0,0.6,0.75,0
05e14,NA,0.75,1,0.333333333333333,0.5,0,0.4,NA,1,0.666666666666667,0.75,0
05e15,0.5,0.75,0,0,0.5,0,0.5,NA,1,0.333333333333333,0.75,1
05e16,NA,0.75,NA,0.571428571428571,0.5,0,0.5,NA,0,NaN,0.75,0
05e17,0,0.75,1,0.333333333333333,0.5,0,0,NA,1,0.4,0.75,1
05e18,NA,0.75,1,0.666666666666667,0.5,0,0.666666666666667,NA,0,0.428571428571429,0.75,0
05e19,0,0.75,1,0,0.5,0,NA,NA,0,0.5,0.75,1
05e20,0.8,0.75,1,1,0.5,1,0.6,NA,1,0.833333333333333,0.75,0
05e21,NA,0.75,1,0.2,0.5,1,0.25,NA,1,0.4,0.75,0
05e22,0,0.75,0,0.5,0.5,0,0.25,NA,1,0,0.75,0
05e23,0,0.75,0,0,0.5,0,1,NA,0,0,0.75,0
